"406",\N,\N,\N,"AssociationName_13",\N
"407",\N,\N,\N,"AssociationName_14",\N
"408",\N,\N,\N,"AssociationName_15",\N
"409",\N,\N,\N,"AssociationName_16",\N
"410",\N,\N,\N,"AssociationName_17",\N
"411","2007-10-10",\N,"2007-10-10","edu.wustl.catissuecore.domain.EventParameters",\N
"412",\N,\N,\N,"timestamp","1342932196"
"413",\N,\N,\N,"comment","1342932195"
"414",\N,"System generated unique identifier.",\N,"id","954196821"
"415","2007-10-10","Attributes associated with a specific specimen event","2007-10-10","edu.wustl.catissuecore.domain.SpecimenEventParameters",\N
"416",\N,\N,\N,"AssociationName_6",\N
"417",\N,\N,\N,"AssociationName_5",\N
"418",\N,\N,\N,"AssociationName_4",\N
"419",\N,\N,\N,"AssociationName_3",\N
"420",\N,\N,\N,"AssociationName_2",\N
"421",\N,\N,\N,"AssociationName_1",\N
"422",\N,\N,\N,"timestamp","1342932196"
"423",\N,\N,\N,"comment","1342932195"
"424",\N,"System generated unique identifier.",\N,"id","954196821"
"425","2007-10-10","Parameters/information required to capture in any event performed on a specimen","2007-10-10","edu.wustl.catissuecore.domain.SpunEventParameters",\N
"426",\N,\N,\N,"AssociationName_6",\N
"427",\N,\N,\N,"AssociationName_5",\N
"428",\N,\N,\N,"AssociationName_4",\N
"429",\N,\N,\N,"AssociationName_3",\N
"430",\N,\N,\N,"AssociationName_2",\N
"431",\N,\N,\N,"AssociationName_1",\N
"432",\N,\N,\N,"timestamp","1342932196"
"433",\N,"Duration for which specimen is spun.",\N,"durationInMinutes","-1869761580"
"434",\N,\N,\N,"comment","1342932195"
"435",\N,"Rotational force applied to specimen.",\N,"gravityForce","-1869761579"
"436",\N,"System generated unique identifier.",\N,"id","954196821"
"437","2007-10-10","An abbreviated set of written procedures that describe how a previously collected specimen will be utilized.  Note that specimen may be collected with one collection protocol and then later utilized by multiple different studies (Distribution protocol)","2007-10-10","edu.wustl.catissuecore.domain.EmbeddedEventParameters",\N
"438",\N,\N,\N,"AssociationName_6",\N
"439",\N,\N,\N,"AssociationName_5",\N
"440",\N,\N,\N,"AssociationName_4",\N
"441",\N,\N,\N,"AssociationName_3",\N
"442",\N,\N,\N,"AssociationName_2",\N
"443",\N,\N,\N,"AssociationName_1",\N
"444",\N,\N,\N,"timestamp","1342932196"
"445",\N,"Type of medium in which specimen is embedded.",\N,"embeddingMedium","-1726269120"
"446",\N,\N,\N,"comment","1342932195"
"447",\N,"System generated unique identifier.",\N,"id","954196821"
"448","2007-10-10","Attributes associated with a thawing event of a specimen","2007-10-10","edu.wustl.catissuecore.domain.ThawEventParameters",\N
"449",\N,\N,\N,"AssociationName_6",\N
"450",\N,\N,\N,"AssociationName_5",\N
"451",\N,\N,\N,"AssociationName_4",\N
"452",\N,\N,\N,"AssociationName_3",\N
"453",\N,\N,\N,"AssociationName_2",\N
"454",\N,\N,\N,"AssociationName_1",\N
"455",\N,\N,\N,"timestamp","1342932196"
"456",\N,\N,\N,"comment","1342932195"
"457",\N,"System generated unique identifier.",\N,"id","954196821"
"458","2007-10-10","Attributes associated with a fixation event of a specimen.","2007-10-10","edu.wustl.catissuecore.domain.FixedEventParameters",\N
"459",\N,\N,\N,"AssociationName_6",\N
"460",\N,\N,\N,"AssociationName_5",\N
"461",\N,\N,\N,"AssociationName_4",\N
"462",\N,\N,\N,"AssociationName_3",\N
"463",\N,\N,\N,"AssociationName_2",\N
"464",\N,\N,\N,"AssociationName_1",\N
"465",\N,\N,\N,"timestamp","1342932196"
"466",\N,"Type of the fixation.",\N,"fixationType","-1038307716"
"467",\N,"Duration, measured in minutes, for which fixation is performed on specimen.",\N,"durationInMinutes","-1038307717"
"468",\N,\N,\N,"comment","1342932195"
"469",\N,"System generated unique identifier.",\N,"id","954196821"
"470","2007-10-10","Attributes associated with moving specimen from one storage location to another","2007-10-10","edu.wustl.catissuecore.domain.TransferEventParameters",\N
"471",\N,\N,\N,"AssociationName_8",\N
"472",\N,\N,\N,"AssociationName_7",\N
"473",\N,"System generated unique identifier.",\N,"id","954196821"
"474",\N,"Reference to dimensional position one of the specimen in new storage container after transfer.",\N,"toPositionDimensionOne","1083378935"
"475",\N,"Reference to dimensional position one of the specimen in previous storage container before transfer.",\N,"fromPositionDimensionOne","1083378933"
"476",\N,"Reference to dimensional position two of the specimen in new storage container after transfer.",\N,"toPositionDimensionTwo","1083378936"
"477",\N,\N,\N,"comment","1342932195"
"478",\N,"Reference to dimensional position two of the specimen in previous storage container before transfer.",\N,"fromPositionDimensionTwo","1083378934"
"479",\N,\N,\N,"timestamp","1342932196"
"480",\N,\N,\N,"AssociationName_1",\N
"481",\N,\N,\N,"AssociationName_2",\N
"482",\N,\N,\N,"AssociationName_3",\N
"483",\N,\N,\N,"AssociationName_4",\N
"484",\N,\N,\N,"AssociationName_5",\N
"485",\N,\N,\N,"AssociationName_6",\N
"486","2007-10-10","Attributes associated with the received event of a specimen","2007-10-10","edu.wustl.catissuecore.domain.ReceivedEventParameters",\N
"487",\N,\N,\N,"AssociationName_6",\N
"488",\N,\N,\N,"AssociationName_5",\N
"489",\N,\N,\N,"AssociationName_4",\N
"490",\N,\N,\N,"AssociationName_3",\N
"491",\N,\N,\N,"AssociationName_2",\N
"492",\N,\N,\N,"AssociationName_1",\N
"493",\N,\N,\N,"timestamp","1342932196"
"494",\N,"Grossly evaluated quality of the received specimen.",\N,"receivedQuality","-958585133"
"495",\N,\N,\N,"comment","1342932195"
"496",\N,"System generated unique identifier.",\N,"id","954196821"
"497","2007-10-10","A binary event to indicate whether a specimen has been removed from or returned to its recorded storage location","2007-10-10","edu.wustl.catissuecore.domain.CheckInCheckOutEventParameter",\N
"498",\N,\N,\N,"AssociationName_6",\N
"499",\N,\N,\N,"AssociationName_5",\N
"500",\N,\N,\N,"AssociationName_4",\N
"501",\N,\N,\N,"AssociationName_3",\N
"502",\N,\N,\N,"AssociationName_2",\N
"503",\N,\N,\N,"AssociationName_1",\N
"504",\N,\N,\N,"timestamp","1342932196"
"505",\N,\N,\N,"comment","1342932195"
"506",\N,"Type of the movement e.g. Check-in or Check-out.",\N,"storageStatus","-1525879905"
"507",\N,"System generated unique identifier.",\N,"id","954196821"
"508","2007-10-10","Attributes related to quality review event of a specimen","2007-10-10","edu.wustl.catissuecore.domain.ReviewEventParameters",\N
"509",\N,\N,\N,"AssociationName_6",\N
"510",\N,\N,\N,"AssociationName_5",\N
"511",\N,\N,\N,"AssociationName_4",\N
"512",\N,\N,\N,"AssociationName_3",\N
"513",\N,\N,\N,"AssociationName_2",\N
"514",\N,\N,\N,"AssociationName_1",\N
"515",\N,\N,\N,"timestamp","1342932196"
"516",\N,\N,\N,"comment","1342932195"
"517",\N,"System generated unique identifier.",\N,"id","954196821"
"518","2007-10-10","Attributes associated with a review event of a molecular specimen.","2007-10-10","edu.wustl.catissuecore.domain.MolecularSpecimenReviewParameters",\N
"519",\N,\N,\N,"AssociationName_6",\N
"520",\N,\N,\N,"AssociationName_5",\N
"521",\N,\N,\N,"AssociationName_4",\N
"522",\N,"System generated unique identifier.",\N,"id","954196821"
"523",\N,"A reference to the location of an electrophoretic gel image of the specimen.",\N,"gelImageURL","1623057499"
"524",\N," A unit less ratio of the full-length 28S to 18S ribosomal RNA mass that is detected in a mammalian cellular RNA sample.",\N,"ratio28STo18S","1623057503"
"525",\N,\N,\N,"comment","1342932195"
"526",\N,"The lane number within the electrophoretic gel image that corresponds to the specimen.",\N,"laneNumber","1623057501"
"527",\N,"A number corresponding to the gel on which the specimen was analyzed for QA purposes.",\N,"gelNumber","1623057500"
"528",\N,"A normalized quality score that indicates the integrity of the specimen.",\N,"qualityIndex","1623057502"
"529",\N,"Absorbance of the specimen at 280 nanometers.",\N,"absorbanceAt280","1623057498"
"530",\N,"Absorbance of the specimen at 260 nanometers.",\N,"absorbanceAt260","1623057497"
"531",\N,\N,\N,"timestamp","1342932196"
"532",\N,\N,\N,"AssociationName_1",\N
"533",\N,\N,\N,"AssociationName_2",\N
"534",\N,\N,\N,"AssociationName_3",\N
"535","2007-10-10","Attributes associated with a review event of a tissue specimen","2007-10-10","edu.wustl.catissuecore.domain.TissueSpecimenReviewEventParameters",\N
"536",\N,\N,\N,"AssociationName_6",\N
"537",\N,"Histological Quality of the specimen.",\N,"histologicalQuality","-1289839130"
"538",\N,"System generated unique identifier.",\N,"id","954196821"
"539",\N,"Percentage of total cellularity of the specimen.  Note that TOTCELL-NEOCELL-LYMPHCELL= % cellularity of other stromal, etc. cell types.  Also Note that 100-TOTCELL-NECROSIS= % of tissue containing a cellular material",\N,"totalCellularityPercentage","-1289839126"
"540",\N,"Percentage of histologically evident neoplastic cells present in the tissue specimen.",\N,"neoplasticCellularityPercentage","-1289839127"
"541",\N,\N,\N,"comment","1342932195"
"542",\N,"Percentage of specimen that is histologically necrotic.",\N,"necrosisPercentage","-1289839128"
"543",\N,"Percentage of histologically evident lymphocytes in the tissue specimen.",\N,"lymphocyticPercentage","-1289839129"
"544",\N,\N,\N,"timestamp","1342932196"
"545",\N,\N,\N,"AssociationName_1",\N
"546",\N,\N,\N,"AssociationName_2",\N
"547",\N,\N,\N,"AssociationName_3",\N
"548",\N,\N,\N,"AssociationName_4",\N
"549",\N,\N,\N,"AssociationName_5",\N
"550","2007-10-10","Attributes associated with a review event of a cell specimen","2007-10-10","edu.wustl.catissuecore.domain.CellSpecimenReviewParameters",\N
"551",\N,\N,\N,"AssociationName_6",\N
"552",\N,\N,\N,"AssociationName_5",\N
"553",\N,\N,\N,"AssociationName_4",\N
"554",\N,\N,\N,"AssociationName_3",\N
"555",\N,\N,\N,"AssociationName_2",\N
"556",\N,\N,\N,"AssociationName_1",\N
"557",\N,\N,\N,"timestamp","1342932196"
"558",\N,\N,\N,"comment","1342932195"
"559",\N,"Percentage of histologically evident neoplastic cells present in the specimen.",\N,"neoplasticCellularityPercentage","1641846667"
"560",\N,"Percentage of viable cells in the specimen.",\N,"viableCellPercentage","1641846668"
"561",\N,"System generated unique identifier.",\N,"id","954196821"
"562","2007-10-10","Attributes associated with a review event of a fluid specimen.","2007-10-10","edu.wustl.catissuecore.domain.FluidSpecimenReviewEventParameters",\N
"563",\N,\N,\N,"AssociationName_6",\N
"564",\N,\N,\N,"AssociationName_5",\N
"565",\N,\N,\N,"AssociationName_4",\N
"566",\N,\N,\N,"AssociationName_3",\N
"567",\N,\N,\N,"AssociationName_2",\N
"568",\N,\N,\N,"AssociationName_1",\N
"569",\N,\N,\N,"timestamp","1342932196"
"570",\N,\N,\N,"comment","1342932195"
"571",\N,"Number of cell present in fluid specimen.",\N,"cellCount","-337597097"
"572",\N,"System generated unique identifier.",\N,"id","954196821"
"573","2007-10-10","Attributes related to disposal event of a specimen","2007-10-10","edu.wustl.catissuecore.domain.DisposalEventParameters",\N
"574",\N,\N,\N,"AssociationName_6",\N
"575",\N,\N,\N,"AssociationName_5",\N
"576",\N,\N,\N,"AssociationName_4",\N
"577",\N,\N,\N,"AssociationName_3",\N
"578",\N,\N,\N,"AssociationName_2",\N
"579",\N,\N,\N,"AssociationName_1",\N
"580",\N,\N,\N,"timestamp","1342932196"
"581",\N,\N,\N,"comment","1342932195"
"582",\N,"The reason for which the specimen is disposed.",\N,"reason","171271555"
"583",\N,"System generated unique identifier.",\N,"id","954196821"
"584","2007-10-10",\N,"2007-10-10","edu.wustl.catissuecore.domain.pathology.ClinicalProcedureEventParameterSet",\N
"585",\N,\N,\N,"AssociationName_6",\N
"586",\N,\N,\N,"AssociationName_5",\N
"587",\N,\N,\N,"AssociationName_4",\N
"588",\N,\N,\N,"AssociationName_3",\N
"589",\N,\N,\N,"AssociationName_2",\N
"590",\N,\N,\N,"AssociationName_1",\N
"591",\N,\N,\N,"timestamp","1342932196"
"592",\N,\N,\N,"comment","1342932195"
"593",\N,\N,\N,"procedureName","-1608958318"
"594",\N,"System generated unique identifier.",\N,"id","954196821"
"595","2007-10-10","Attributes associated with a customized procedure that is applied on a specimen to process it","2007-10-10","edu.wustl.catissuecore.domain.ProcedureEventParameters",\N
"596",\N,\N,\N,"AssociationName_6",\N
"597",\N,\N,\N,"AssociationName_5",\N
"598",\N,\N,\N,"AssociationName_4",\N
"599",\N,\N,\N,"AssociationName_3",\N
"600",\N,\N,\N,"AssociationName_2",\N
"601",\N,\N,\N,"AssociationName_1",\N
"602",\N,\N,\N,"timestamp","1342932196"
"603",\N,"URL to the document that describes detail information of customized process.",\N,"url","1848736750"
"604",\N,"Name of the customized procedure.",\N,"name","1848736749"
"605",\N,\N,\N,"comment","1342932195"
"606",\N,"System generated unique identifier.",\N,"id","954196821"
"607","2007-10-10","Attributes associated with a freezing event of a specimen.","2007-10-10","edu.wustl.catissuecore.domain.FrozenEventParameters",\N
"608",\N,\N,\N,"AssociationName_6",\N
"609",\N,\N,\N,"AssociationName_5",\N
"610",\N,\N,\N,"AssociationName_4",\N
"611",\N,\N,\N,"AssociationName_3",\N
"612",\N,\N,\N,"AssociationName_2",\N
"613",\N,\N,\N,"AssociationName_1",\N
"614",\N,\N,\N,"timestamp","1342932196"
"615",\N,"Method applied on specimen to freeze it.",\N,"method","-2072430174"
"616",\N,\N,\N,"comment","1342932195"
"617",\N,"System generated unique identifier.",\N,"id","954196821"
"618","2007-10-10",\N,"2007-10-10","edu.wustl.catissuecore.domain.ReturnEventParameters",\N
"619",\N,\N,\N,"AssociationName_6",\N
"620",\N,\N,\N,"AssociationName_5",\N
"621",\N,\N,\N,"AssociationName_4",\N
"622",\N,\N,\N,"AssociationName_3",\N
"623",\N,\N,\N,"AssociationName_2",\N
"624",\N,\N,\N,"AssociationName_1",\N
"625",\N,\N,\N,"timestamp","1342932196"
"626",\N,\N,\N,"comment","1342932195"
"627",\N,"System generated unique identifier.",\N,"id","954196821"
"628","2007-10-10","Attributes associated with the collection event of a specimen from participant","2007-10-10","edu.wustl.catissuecore.domain.CollectionEventParameters",\N
"629",\N,\N,\N,"AssociationName_6",\N
"630",\N,\N,\N,"AssociationName_5",\N
"631",\N,\N,\N,"AssociationName_4",\N
"632",\N,\N,\N,"AssociationName_3",\N
"633",\N,\N,\N,"AssociationName_2",\N
"634",\N,\N,\N,"AssociationName_1",\N
"635",\N,\N,\N,"timestamp","1342932196"
"636",\N,\N,\N,"comment","1342932195"
"637",\N,"Container type in which specimen is collected (e.g. clot tube, KEDTA, ACD, sterile specimen cup)",\N,"container","-1851892381"
"638",\N,"Method of specimen collection from participant (e.g. needle biopsy, central venous line, bone marrow aspiration)",\N,"collectionProcedure","-1851892382"
"639",\N,"System generated unique identifier.",\N,"id","954196821"
"640","2007-10-10",\N,"2007-10-10","edu.wustl.catissuecore.domain.pathology.SurgicalPathologyReport",\N
"641",\N,\N,\N,"AssociationName_5",\N
"642",\N,\N,\N,"AssociationName_4",\N
"643",\N,\N,\N,"AssociationName_3",\N
"644",\N,\N,\N,"AssociationName_2",\N
"645",\N,\N,\N,"AssociationName_1",\N
"646",\N,\N,\N,"collectionDateTime","-1194750317"
"647",\N,\N,\N,"isFlagForReview","-1194750318"
"648",\N,\N,\N,"activityStatus","-1194750319"
"649",\N,"System generated unique identifier.",\N,"id","954196821"
"650","2007-10-10",\N,"2007-10-10","edu.wustl.catissuecore.domain.pathology.ReportContent",\N
"651",\N,\N,\N,"data","62027063"
"652",\N,"System generated unique identifier.",\N,"id","954196821"
"653","2007-10-10",\N,"2007-10-10","edu.wustl.catissuecore.domain.pathology.TextContent",\N
"654",\N,\N,\N,"AssociationName_1",\N
"655",\N,\N,\N,"data","62027063"
"656",\N,"System generated unique identifier.",\N,"id","954196821"
"657","2007-10-10",\N,"2007-10-10","edu.wustl.catissuecore.domain.pathology.ReportSection",\N
"658",\N,\N,\N,"documentFragment","-1730492489"
"659",\N,\N,\N,"endOffSet","-1730492491"
"660",\N,\N,\N,"name","-1730492490"
"661",\N,\N,\N,"startOffSet","-1730492492"
"662",\N,"System generated unique identifier.",\N,"id","954196821"
"663","2007-10-10",\N,"2007-10-10","edu.wustl.catissuecore.domain.pathology.BinaryContent",\N
"664",\N,\N,\N,"data","62027063"
"665",\N,"System generated unique identifier.",\N,"id","954196821"
"666","2007-10-10",\N,"2007-10-10","edu.wustl.catissuecore.domain.pathology.PathologyReportReviewParameter",\N
"667",\N,\N,\N,"timestamp","1342932196"
"668",\N,\N,\N,"comment","1342932195"
"669",\N,\N,\N,"reviewerRole","-651113568"
"670",\N,"System generated unique identifier.",\N,"id","954196821"
"671","2007-10-10",\N,"2007-10-10","edu.wustl.catissuecore.domain.pathology.XMLContent",\N
"672",\N,\N,\N,"data","62027063"
"673",\N,"System generated unique identifier.",\N,"id","954196821"
"674","2007-10-10",\N,"2007-10-10","edu.wustl.catissuecore.domain.pathology.IdentifiedSurgicalPathologyReport",\N
"675",\N,\N,\N,"AssociationName_6",\N
"676",\N,\N,\N,"AssociationName_5",\N
"677",\N,\N,\N,"AssociationName_4",\N
"678",\N,\N,\N,"AssociationName_3",\N
"679",\N,\N,\N,"AssociationName_2",\N
"680",\N,\N,\N,"AssociationName_1",\N
"681",\N,\N,\N,"collectionDateTime","-1194750317"
"682",\N,\N,\N,"isFlagForReview","-1194750318"
"683",\N,\N,\N,"activityStatus","-1194750319"
"684",\N,"System generated unique identifier.",\N,"id","954196821"
"685","2007-10-10",\N,"2007-10-10","edu.wustl.catissuecore.domain.pathology.DeidentifiedSurgicalPathologyReport",\N
"686",\N,\N,\N,"AssociationName_7",\N
"687",\N,\N,\N,"AssociationName_6",\N
"688",\N,\N,\N,"AssociationName_5",\N
"689",\N,\N,\N,"AssociationName_4",\N
"690",\N,\N,\N,"AssociationName_3",\N
"691",\N,\N,\N,"AssociationName_2",\N
"692",\N,\N,\N,"AssociationName_1",\N
"693",\N,\N,\N,"collectionDateTime","-1194750317"
"694",\N,\N,\N,"isFlagForReview","-1194750318"
"695",\N,\N,\N,"isQuanrantined","208328075"
"696",\N,\N,\N,"activityStatus","-1194750319"
"697",\N,"System generated unique identifier.",\N,"id","954196821"
"698","2007-10-10",\N,"2007-10-10","edu.wustl.catissuecore.domain.pathology.ConceptReferent",\N
"699",\N,\N,\N,"AssociationName_2",\N
"700",\N,\N,\N,"AssociationName_1",\N
"701",\N,\N,\N,"isNegated","-205967396"
"702",\N,\N,\N,"isModifier","-205967397"
"703",\N,\N,\N,"startOffset","-205967399"
"704",\N,"System generated unique identifier.",\N,"id","954196821"
"705",\N,\N,\N,"endOffset","-205967398"
"706","2007-10-10",\N,"2007-10-10","edu.wustl.catissuecore.domain.pathology.ConceptReferentClassification",\N
"707",\N,\N,\N,"name","-390351776"
"708",\N,"System generated unique identifier.",\N,"id","954196821"
"709","2007-10-10",\N,"2007-10-10","edu.wustl.catissuecore.domain.pathology.Concept",\N
"710",\N,\N,\N,"AssociationName_1",\N
"711",\N,\N,\N,"name","1663297633"
"712",\N,\N,\N,"conceptUniqueIdentifier","1663297632"
"713",\N,"System generated unique identifier.",\N,"id","954196821"
"714","2007-10-10",\N,"2007-10-10","edu.wustl.catissuecore.domain.pathology.SemanticType",\N
"715",\N,\N,\N,"label","-350595627"
"716",\N,"System generated unique identifier.",\N,"id","954196821"
"717","2007-10-10","Represent the point of time at which one or more specimens are collected from a participant with respect to the collection protocol.","2007-10-10","edu.wustl.catissuecore.domain.CollectionProtocolEvent",\N
"718",\N,\N,\N,"AssociationName_1",\N
"719",\N,\N,\N,"collectionPointLabel","1509710862"
"720",\N,"Defines the relative time point in days, with respect to the registration date of participant on this protocol, when the specimen should be collected from participant.",\N,"studyCalendarEventPoint","1509710861"
"721",\N,"System generated unique identifier.",\N,"id","954196821"
"722","2007-10-10",\N,"2007-10-10","edu.wustl.catissuecore.domain.SpecimenCollectionRequirementGroup",\N
"723",\N,\N,\N,"AssociationName_2",\N
"724",\N,\N,\N,"AssociationName_1",\N
"725",\N,"Participant's clinical diagnosis at this collection event (e.g. Prostate Adenocarcinoma).",\N,"clinicalDiagnosis","764396574"
"726",\N,"The clinical status of the participant at the time of specimen collection. (e.g. New DX, pre-RX, pre-OP, post-OP, remission, relapse)",\N,"clinicalStatus","764396575"
"727",\N,"Defines whether this record can be queried (Active) or not queried (Inactive) by any actor.",\N,"activityStatus","764396573"
"728",\N,"System generated unique identifier.",\N,"id","954196821"
"729","2007-10-10",\N,"2007-10-10","edu.wustl.catissuecore.domain.OrderItem",\N
"730",\N,\N,\N,"AssociationName_7",\N
"731",\N,\N,\N,"AssociationName_6",\N
"732",\N,\N,\N,"AssociationName_5",\N
"733",\N,\N,\N,"AssociationName_4",\N
"734",\N,\N,\N,"AssociationName_3",\N
"735",\N,\N,\N,"AssociationName_2",\N
"736",\N,\N,\N,"AssociationName_1",\N
"737",\N,\N,\N,"description","-993611043"
"738",\N,\N,\N,"status","-993611044"
"739",\N,"System generated unique identifier.",\N,"id","954196821"
"740","2007-10-10","Represents the item, specimen, that is distributed in a distribution event.","2007-10-10","edu.wustl.catissuecore.domain.DistributedItem",\N
"741",\N,"System generated unique identifier.",\N,"id","954196821"
"742",\N,\N,\N,"AssociationName_1",\N
"743",\N,\N,\N,"AssociationName_2",\N
"744",\N,\N,\N,"AssociationName_3",\N
"745",\N,\N,\N,"AssociationName_4",\N
"746",\N,\N,\N,"AssociationName_5",\N
"747",\N,\N,\N,"AssociationName_6",\N
"748",\N,\N,\N,"AssociationName_7",\N
"749",\N,\N,\N,"AssociationName_8",\N
"750",\N,\N,\N,"AssociationName_9",\N
"751",\N,\N,\N,"AssociationName_10",\N
"752",\N,\N,\N,"AssociationName_11",\N
"753",\N,\N,\N,"AssociationName_12",\N
"754","2007-10-10","An event that results in transfer of a specimen from a repository to a laboratory or another repository","2007-10-10","edu.wustl.catissuecore.domain.Distribution",\N
"755",\N,\N,\N,"AssociationName_3",\N
"756",\N,\N,\N,"AssociationName_2",\N
"757",\N,\N,\N,"AssociationName_1",\N
"758",\N,"Text comments on event",\N,"comment","-2023216065"
"759",\N,"Date and time of the distribution",\N,"timestamp","-2023216064"
"760",\N,"Defines whether this distribution can be queried (Active) or not queried (Inactive) by any actor",\N,"activityStatus","-2023216066"
"761",\N,"System generated unique identifier.",\N,"id","954196821"
"762","2007-10-10",\N,"2007-10-10","edu.wustl.catissuecore.domain.OrderDetails",\N
"763",\N,\N,\N,"AssociationName_2",\N
"764",\N,\N,\N,"AssociationName_1",\N
"765",\N,\N,\N,"name","1287989791"
"766",\N,\N,\N,"status","1287989793"
"767",\N,\N,\N,"requestedDate","1287989792"
"768",\N,\N,\N,"comment","1287989794"
"769",\N,"System generated unique identifier.",\N,"id","954196821"
"770","2007-10-10",\N,"2007-10-10","edu.wustl.catissuecore.domain.SpecimenOrderItem",\N
"771",\N,\N,\N,"AssociationName_7",\N
"772",\N,\N,\N,"AssociationName_6",\N
"773",\N,\N,\N,"AssociationName_5",\N
"774",\N,\N,\N,"AssociationName_4",\N
"775",\N,\N,\N,"AssociationName_3",\N
"776",\N,\N,\N,"AssociationName_2",\N
"777",\N,\N,\N,"AssociationName_1",\N
"778",\N,\N,\N,"description","-993611043"
"779",\N,\N,\N,"status","-993611044"
"780",\N,"System generated unique identifier.",\N,"id","954196821"
"781","2007-10-10",\N,"2007-10-10","edu.wustl.catissuecore.domain.NewSpecimenOrderItem",\N
"782",\N,\N,\N,"AssociationName_7",\N
"783",\N,\N,\N,"AssociationName_6",\N
"784",\N,\N,\N,"AssociationName_5",\N
"785",\N,\N,\N,"AssociationName_4",\N
"786",\N,\N,\N,"AssociationName_3",\N
"787",\N,\N,\N,"AssociationName_2",\N
"788",\N,\N,\N,"AssociationName_1",\N
"789",\N,\N,\N,"description","-993611043"
"790",\N,\N,\N,"specimenClass","-538097170"
"791",\N,\N,\N,"specimenType","-538097171"
"792",\N,\N,\N,"status","-993611044"
"793",\N,"System generated unique identifier.",\N,"id","954196821"
"794","2007-10-10",\N,"2007-10-10","edu.wustl.catissuecore.domain.PathologicalCaseOrderItem",\N
"795",\N,\N,\N,"AssociationName_10",\N
"796",\N,\N,\N,"AssociationName_9",\N
"797",\N,\N,\N,"AssociationName_8",\N
"798",\N,\N,\N,"AssociationName_7",\N
"799",\N,"System generated unique identifier.",\N,"id","954196821"
"800",\N,\N,\N,"status","-993611044"
"801",\N,\N,\N,"pathologicalStatus","773892354"
"802",\N,\N,\N,"specimenType","-538097171"
"803",\N,\N,\N,"specimenClass","-538097170"
"804",\N,\N,\N,"description","-993611043"
"805",\N,\N,\N,"tissueSite","773892355"
"806",\N,\N,\N,"AssociationName_1",\N
"807",\N,\N,\N,"AssociationName_2",\N
"808",\N,\N,\N,"AssociationName_3",\N
"809",\N,\N,\N,"AssociationName_4",\N
"810",\N,\N,\N,"AssociationName_5",\N
"811",\N,\N,\N,"AssociationName_6",\N
"812","2007-10-10",\N,"2007-10-10","edu.wustl.catissuecore.domain.DerivedSpecimenOrderItem",\N
"813",\N,\N,\N,"AssociationName_12",\N
"814",\N,\N,\N,"AssociationName_11",\N
"815",\N,\N,\N,"AssociationName_10",\N
"816",\N,\N,\N,"AssociationName_9",\N
"817",\N,"System generated unique identifier.",\N,"id","954196821"
"818",\N,\N,\N,"status","-993611044"
"819",\N,\N,\N,"specimenType","-538097171"
"820",\N,\N,\N,"specimenClass","-538097170"
"821",\N,\N,\N,"description","-993611043"
"822",\N,\N,\N,"AssociationName_1",\N
"823",\N,\N,\N,"AssociationName_2",\N
"824",\N,\N,\N,"AssociationName_3",\N
"825",\N,\N,\N,"AssociationName_4",\N
"826",\N,\N,\N,"AssociationName_5",\N
"827",\N,\N,\N,"AssociationName_6",\N
"828",\N,\N,\N,"AssociationName_7",\N
"829",\N,\N,\N,"AssociationName_8",\N
"830","2007-10-10","A registration of a Participant to a Collection Protocol","2007-10-10","edu.wustl.catissuecore.domain.CollectionProtocolRegistration",\N
"831",\N,\N,\N,"AssociationName_5",\N
"832",\N,\N,\N,"AssociationName_4",\N
"833",\N,\N,\N,"AssociationName_3",\N
"834",\N,\N,\N,"AssociationName_2",\N
"835",\N,\N,\N,"AssociationName_1",\N
"836",\N,"Defines whether this  record can be queried (Active) or not queried (Inactive) by any actor.",\N,"activityStatus","594242662"
"837",\N,"A unique number given by a User to a Participant registered to a Collection Protocol.",\N,"protocolParticipantIdentifier","594242663"
"838",\N,"System generated unique identifier.",\N,"id","954196821"
"839",\N,"Date on which the Participant is registered to the Collection Protocol.",\N,"registrationDate","594242664"
"840","2007-10-10",\N,"2007-10-10","edu.wustl.catissuecore.domain.ConsentTierResponse",\N
"841",\N,\N,\N,"AssociationName_1",\N
"842",\N,\N,\N,"response","-1307552339"
"843",\N,"System generated unique identifier.",\N,"id","954196821"
"844","2007-10-10","The patient whose sample is collected and is under medical investigation.","2007-10-10","edu.wustl.catissuecore.domain.Participant",\N
"845",\N,"Participant's ethnicity status",\N,"ethnicity","342735700"
"846",\N,"Participants last name",\N,"lastName","342735703"
"847",\N,"The birth date of the participant",\N,"birthDate","342735698"
"848",\N,"System generated unique identifier.",\N,"id","954196821"
"849",\N,"Vital status (Alive, Dead, Unknown) of the participant.",\N,"vitalStatus","2034872095"
"850",\N,"Participants first name",\N,"firstName","342735701"
"851",\N,"Participant's middle name",\N,"middleName","342735704"
"852",\N,"The assemblage of properties that distinguish people on the basis of their societal roles. e.g. Male, Female",\N,"gender","342735702"
"853",\N,"Social Security Number of participant.",\N,"socialSecurityNumber","2034872094"
"854",\N,"The activity status of the participant",\N,"activityStatus","342735697"
"855",\N,"Death date of the participant",\N,"deathDate","342735699"
"856",\N,"The genetic constitution of the individual; the characterization of the genes. XX Genotype, XY Genotype etc.",\N,"sexGenotype","342735706"
"857","2007-10-10",\N,"2007-10-10","edu.wustl.catissuecore.domain.SpecimenArrayOrderItem",\N
"858",\N,\N,\N,"AssociationName_7",\N
