"517","","System generated unique identifier.","","id","954196821"
"518","2007-10-10","Attributes associated with a review event of a molecular specimen.","2007-10-10","edu.wustl.catissuecore.domain.MolecularSpecimenReviewParameters",""
"519","","","","AssociationName_6",""
"520","","","","AssociationName_5",""
"521","","","","AssociationName_4",""
"522","","System generated unique identifier.","","id","954196821"
"523","","A reference to the location of an electrophoretic gel image of the specimen.","","gelImageURL","1623057499"
"524",""," A unit less ratio of the full-length 28S to 18S ribosomal RNA mass that is detected in a mammalian cellular RNA sample.","","ratio28STo18S","1623057503"
"525","","","","comment","1342932195"
"526","","The lane number within the electrophoretic gel image that corresponds to the specimen.","","laneNumber","1623057501"
"527","","A number corresponding to the gel on which the specimen was analyzed for QA purposes.","","gelNumber","1623057500"
"528","","A normalized quality score that indicates the integrity of the specimen.","","qualityIndex","1623057502"
"529","","Absorbance of the specimen at 280 nanometers.","","absorbanceAt280","1623057498"
"530","","Absorbance of the specimen at 260 nanometers.","","absorbanceAt260","1623057497"
"531","","","","timestamp","1342932196"
"532","","","","AssociationName_1",""
"533","","","","AssociationName_2",""
"534","","","","AssociationName_3",""
"535","2007-10-10","Attributes associated with a review event of a tissue specimen","2007-10-10","edu.wustl.catissuecore.domain.TissueSpecimenReviewEventParameters",""
"536","","","","AssociationName_6",""
"537","","Histological Quality of the specimen.","","histologicalQuality","-1289839130"
"538","","System generated unique identifier.","","id","954196821"
"539","","Percentage of total cellularity of the specimen.  Note that TOTCELL-NEOCELL-LYMPHCELL= % cellularity of other stromal, etc. cell types.  Also Note that 100-TOTCELL-NECROSIS= % of tissue containing a cellular material","","totalCellularityPercentage","-1289839126"
"540","","Percentage of histologically evident neoplastic cells present in the tissue specimen.","","neoplasticCellularityPercentage","-1289839127"
"541","","","","comment","1342932195"
"542","","Percentage of specimen that is histologically necrotic.","","necrosisPercentage","-1289839128"
"543","","Percentage of histologically evident lymphocytes in the tissue specimen.","","lymphocyticPercentage","-1289839129"
"544","","","","timestamp","1342932196"
"545","","","","AssociationName_1",""
"546","","","","AssociationName_2",""
"547","","","","AssociationName_3",""
"548","","","","AssociationName_4",""
"549","","","","AssociationName_5",""
"550","2007-10-10","Attributes associated with a review event of a cell specimen","2007-10-10","edu.wustl.catissuecore.domain.CellSpecimenReviewParameters",""
"551","","","","AssociationName_6",""
"552","","","","AssociationName_5",""
"553","","","","AssociationName_4",""
"554","","","","AssociationName_3",""
"555","","","","AssociationName_2",""
"556","","","","AssociationName_1",""
"557","","","","timestamp","1342932196"
"558","","","","comment","1342932195"
"559","","Percentage of histologically evident neoplastic cells present in the specimen.","","neoplasticCellularityPercentage","1641846667"
"560","","Percentage of viable cells in the specimen.","","viableCellPercentage","1641846668"
"561","","System generated unique identifier.","","id","954196821"
"562","2007-10-10","Attributes associated with a review event of a fluid specimen.","2007-10-10","edu.wustl.catissuecore.domain.FluidSpecimenReviewEventParameters",""
"563","","","","AssociationName_6",""
"564","","","","AssociationName_5",""
"565","","","","AssociationName_4",""
"566","","","","AssociationName_3",""
"567","","","","AssociationName_2",""
"568","","","","AssociationName_1",""
"569","","","","timestamp","1342932196"
"570","","","","comment","1342932195"
"571","","Number of cell present in fluid specimen.","","cellCount","-337597097"
"572","","System generated unique identifier.","","id","954196821"
"573","2007-10-10","Attributes related to disposal event of a specimen","2007-10-10","edu.wustl.catissuecore.domain.DisposalEventParameters",""
"574","","","","AssociationName_6",""
"575","","","","AssociationName_5",""
"576","","","","AssociationName_4",""
"577","","","","AssociationName_3",""
"578","","","","AssociationName_2",""
"579","","","","AssociationName_1",""
"580","","","","timestamp","1342932196"
"581","","","","comment","1342932195"
"582","","The reason for which the specimen is disposed.","","reason","171271555"
"583","","System generated unique identifier.","","id","954196821"
"584","2007-10-10","","2007-10-10","edu.wustl.catissuecore.domain.pathology.ClinicalProcedureEventParameterSet",""
"585","","","","AssociationName_6",""
"586","","","","AssociationName_5",""
"587","","","","AssociationName_4",""
"588","","","","AssociationName_3",""
"589","","","","AssociationName_2",""
"590","","","","AssociationName_1",""
"591","","","","timestamp","1342932196"
"592","","","","comment","1342932195"
"593","","","","procedureName","-1608958318"
"594","","System generated unique identifier.","","id","954196821"
"595","2007-10-10","Attributes associated with a customized procedure that is applied on a specimen to process it","2007-10-10","edu.wustl.catissuecore.domain.ProcedureEventParameters",""
"596","","","","AssociationName_6",""
"597","","","","AssociationName_5",""
"598","","","","AssociationName_4",""
"599","","","","AssociationName_3",""
"600","","","","AssociationName_2",""
"601","","","","AssociationName_1",""
"602","","","","timestamp","1342932196"
"603","","URL to the document that describes detail information of customized process.","","url","1848736750"
"604","","Name of the customized procedure.","","name","1848736749"
"605","","","","comment","1342932195"
"606","","System generated unique identifier.","","id","954196821"
"607","2007-10-10","Attributes associated with a freezing event of a specimen.","2007-10-10","edu.wustl.catissuecore.domain.FrozenEventParameters",""
"608","","","","AssociationName_6",""
"609","","","","AssociationName_5",""
"610","","","","AssociationName_4",""
"611","","","","AssociationName_3",""
"612","","","","AssociationName_2",""
"613","","","","AssociationName_1",""
"614","","","","timestamp","1342932196"
"615","","Method applied on specimen to freeze it.","","method","-2072430174"
"616","","","","comment","1342932195"
"617","","System generated unique identifier.","","id","954196821"
"618","2007-10-10","","2007-10-10","edu.wustl.catissuecore.domain.ReturnEventParameters",""
"619","","","","AssociationName_6",""
"620","","","","AssociationName_5",""
"621","","","","AssociationName_4",""
"622","","","","AssociationName_3",""
"623","","","","AssociationName_2",""
"624","","","","AssociationName_1",""
"625","","","","timestamp","1342932196"
"626","","","","comment","1342932195"
"627","","System generated unique identifier.","","id","954196821"
"628","2007-10-10","Attributes associated with the collection event of a specimen from participant","2007-10-10","edu.wustl.catissuecore.domain.CollectionEventParameters",""
"629","","","","AssociationName_6",""
"630","","","","AssociationName_5",""
"631","","","","AssociationName_4",""
"632","","","","AssociationName_3",""
"633","","","","AssociationName_2",""
"634","","","","AssociationName_1",""
"635","","","","timestamp","1342932196"
"636","","","","comment","1342932195"
"637","","Container type in which specimen is collected (e.g. clot tube, KEDTA, ACD, sterile specimen cup)","","container","-1851892381"
"638","","Method of specimen collection from participant (e.g. needle biopsy, central venous line, bone marrow aspiration)","","collectionProcedure","-1851892382"
"639","","System generated unique identifier.","","id","954196821"
"640","2007-10-10","","2007-10-10","edu.wustl.catissuecore.domain.pathology.SurgicalPathologyReport",""
"641","","","","AssociationName_5",""
"642","","","","AssociationName_4",""
"643","","","","AssociationName_3",""
"644","","","","AssociationName_2",""
"645","","","","AssociationName_1",""
"646","","","","collectionDateTime","-1194750317"
"647","","","","isFlagForReview","-1194750318"
"648","","","","activityStatus","-1194750319"
"649","","System generated unique identifier.","","id","954196821"
"650","2007-10-10","","2007-10-10","edu.wustl.catissuecore.domain.pathology.ReportContent",""
"651","","","","data","62027063"
"652","","System generated unique identifier.","","id","954196821"
"653","2007-10-10","","2007-10-10","edu.wustl.catissuecore.domain.pathology.TextContent",""
"654","","","","AssociationName_1",""
"655","","","","data","62027063"
"656","","System generated unique identifier.","","id","954196821"
"657","2007-10-10","","2007-10-10","edu.wustl.catissuecore.domain.pathology.ReportSection",""
"658","","","","documentFragment","-1730492489"
"659","","","","endOffSet","-1730492491"
"660","","","","name","-1730492490"
"661","","","","startOffSet","-1730492492"
"662","","System generated unique identifier.","","id","954196821"
"663","2007-10-10","","2007-10-10","edu.wustl.catissuecore.domain.pathology.BinaryContent",""
"664","","","","data","62027063"
"665","","System generated unique identifier.","","id","954196821"
"666","2007-10-10","","2007-10-10","edu.wustl.catissuecore.domain.pathology.PathologyReportReviewParameter",""
"667","","","","timestamp","1342932196"
"668","","","","comment","1342932195"
"669","","","","reviewerRole","-651113568"
"670","","System generated unique identifier.","","id","954196821"
"671","2007-10-10","","2007-10-10","edu.wustl.catissuecore.domain.pathology.XMLContent",""
"672","","","","data","62027063"
"673","","System generated unique identifier.","","id","954196821"
"674","2007-10-10","","2007-10-10","edu.wustl.catissuecore.domain.pathology.IdentifiedSurgicalPathologyReport",""
"675","","","","AssociationName_6",""
"676","","","","AssociationName_5",""
"677","","","","AssociationName_4",""
"678","","","","AssociationName_3",""
"679","","","","AssociationName_2",""
"680","","","","AssociationName_1",""
"681","","","","collectionDateTime","-1194750317"
"682","","","","isFlagForReview","-1194750318"
"683","","","","activityStatus","-1194750319"
"684","","System generated unique identifier.","","id","954196821"
"685","2007-10-10","","2007-10-10","edu.wustl.catissuecore.domain.pathology.DeidentifiedSurgicalPathologyReport",""
"686","","","","AssociationName_7",""
"687","","","","AssociationName_6",""
"688","","","","AssociationName_5",""
"689","","","","AssociationName_4",""
"690","","","","AssociationName_3",""
"691","","","","AssociationName_2",""
"692","","","","AssociationName_1",""
"693","","","","collectionDateTime","-1194750317"
"694","","","","isFlagForReview","-1194750318"
"695","","","","isQuanrantined","208328075"
"696","","","","activityStatus","-1194750319"
"697","","System generated unique identifier.","","id","954196821"
"698","2007-10-10","","2007-10-10","edu.wustl.catissuecore.domain.pathology.ConceptReferent",""
"699","","","","AssociationName_2",""
"700","","","","AssociationName_1",""
"701","","","","isNegated","-205967396"
"702","","","","isModifier","-205967397"
"703","","","","startOffset","-205967399"
"704","","System generated unique identifier.","","id","954196821"
"705","","","","endOffset","-205967398"
"706","2007-10-10","","2007-10-10","edu.wustl.catissuecore.domain.pathology.ConceptReferentClassification",""
"707","","","","name","-390351776"
"708","","System generated unique identifier.","","id","954196821"
"709","2007-10-10","","2007-10-10","edu.wustl.catissuecore.domain.pathology.Concept",""
"710","","","","AssociationName_1",""
"711","","","","name","1663297633"
"712","","","","conceptUniqueIdentifier","1663297632"
"713","","System generated unique identifier.","","id","954196821"
"714","2007-10-10","","2007-10-10","edu.wustl.catissuecore.domain.pathology.SemanticType",""
"715","","","","label","-350595627"
"716","","System generated unique identifier.","","id","954196821"
"717","2007-10-10","Represent the point of time at which one or more specimens are collected from a participant with respect to the collection protocol.","2007-10-10","edu.wustl.catissuecore.domain.CollectionProtocolEvent",""
"718","","","","AssociationName_1",""
"719","","","","collectionPointLabel","1509710862"
"720","","Defines the relative time point in days, with respect to the registration date of participant on this protocol, when the specimen should be collected from participant.","","studyCalendarEventPoint","1509710861"
"721","","System generated unique identifier.","","id","954196821"
"722","2007-10-10","","2007-10-10","edu.wustl.catissuecore.domain.SpecimenCollectionRequirementGroup",""
"723","","","","AssociationName_2",""
"724","","","","AssociationName_1",""
"725","","Participant's clinical diagnosis at this collection event (e.g. Prostate Adenocarcinoma).","","clinicalDiagnosis","764396574"
"726","","The clinical status of the participant at the time of specimen collection. (e.g. New DX, pre-RX, pre-OP, post-OP, remission, relapse)","","clinicalStatus","764396575"
"727","","Defines whether this record can be queried (Active) or not queried (Inactive) by any actor.","","activityStatus","764396573"
"728","","System generated unique identifier.","","id","954196821"
"729","2007-10-10","","2007-10-10","edu.wustl.catissuecore.domain.OrderItem",""
"730","","","","AssociationName_7",""
"731","","","","AssociationName_6",""
"732","","","","AssociationName_5",""
"733","","","","AssociationName_4",""
"734","","","","AssociationName_3",""
"735","","","","AssociationName_2",""
"736","","","","AssociationName_1",""
"737","","","","description","-993611043"
"738","","","","status","-993611044"
"739","","System generated unique identifier.","","id","954196821"
"740","2007-10-10","Represents the item, specimen, that is distributed in a distribution event.","2007-10-10","edu.wustl.catissuecore.domain.DistributedItem",""
"741","","System generated unique identifier.","","id","954196821"
"742","","","","AssociationName_1",""
"743","","","","AssociationName_2",""
"744","","","","AssociationName_3",""
"745","","","","AssociationName_4",""
"746","","","","AssociationName_5",""
"747","","","","AssociationName_6",""
"748","","","","AssociationName_7",""
"749","","","","AssociationName_8",""
"750","","","","AssociationName_9",""
"751","","","","AssociationName_10",""
"752","","","","AssociationName_11",""
"753","","","","AssociationName_12",""
"754","2007-10-10","An event that results in transfer of a specimen from a repository to a laboratory or another repository","2007-10-10","edu.wustl.catissuecore.domain.Distribution",""
"755","","","","AssociationName_3",""
"756","","","","AssociationName_2",""
"757","","","","AssociationName_1",""
"758","","Text comments on event","","comment","-2023216065"
"759","","Date and time of the distribution","","timestamp","-2023216064"
"760","","Defines whether this distribution can be queried (Active) or not queried (Inactive) by any actor","","activityStatus","-2023216066"
"761","","System generated unique identifier.","","id","954196821"
"762","2007-10-10","","2007-10-10","edu.wustl.catissuecore.domain.OrderDetails",""
"763","","","","AssociationName_2",""
"764","","","","AssociationName_1",""
"765","","","","name","1287989791"
"766","","","","status","1287989793"
"767","","","","requestedDate","1287989792"
"768","","","","comment","1287989794"
"769","","System generated unique identifier.","","id","954196821"
"770","2007-10-10","","2007-10-10","edu.wustl.catissuecore.domain.SpecimenOrderItem",""
"771","","","","AssociationName_7",""
"772","","","","AssociationName_6",""
"773","","","","AssociationName_5",""
"774","","","","AssociationName_4",""
"775","","","","AssociationName_3",""
"776","","","","AssociationName_2",""
"777","","","","AssociationName_1",""
"778","","","","description","-993611043"
"779","","","","status","-993611044"
"780","","System generated unique identifier.","","id","954196821"
"781","2007-10-10","","2007-10-10","edu.wustl.catissuecore.domain.NewSpecimenOrderItem",""
"782","","","","AssociationName_7",""
"783","","","","AssociationName_6",""
"784","","","","AssociationName_5",""
"785","","","","AssociationName_4",""
"786","","","","AssociationName_3",""
"787","","","","AssociationName_2",""
"788","","","","AssociationName_1",""
"789","","","","description","-993611043"
"790","","","","specimenClass","-538097170"
"791","","","","specimenType","-538097171"
"792","","","","status","-993611044"
"793","","System generated unique identifier.","","id","954196821"
"794","2007-10-10","","2007-10-10","edu.wustl.catissuecore.domain.PathologicalCaseOrderItem",""
"795","","","","AssociationName_10",""
"796","","","","AssociationName_9",""
"797","","","","AssociationName_8",""
"798","","","","AssociationName_7",""
"799","","System generated unique identifier.","","id","954196821"
"800","","","","status","-993611044"
"801","","","","pathologicalStatus","773892354"
"802","","","","specimenType","-538097171"
"803","","","","specimenClass","-538097170"
"804","","","","description","-993611043"
"805","","","","tissueSite","773892355"
"806","","","","AssociationName_1",""
"807","","","","AssociationName_2",""
"808","","","","AssociationName_3",""
"809","","","","AssociationName_4",""
"810","","","","AssociationName_5",""
"811","","","","AssociationName_6",""
"812","2007-10-10","","2007-10-10","edu.wustl.catissuecore.domain.DerivedSpecimenOrderItem",""
"813","","","","AssociationName_12",""
"814","","","","AssociationName_11",""
"815","","","","AssociationName_10",""
"816","","","","AssociationName_9",""
"817","","System generated unique identifier.","","id","954196821"
"818","","","","status","-993611044"
"819","","","","specimenType","-538097171"
"820","","","","specimenClass","-538097170"
"821","","","","description","-993611043"
"822","","","","AssociationName_1",""
"823","","","","AssociationName_2",""
"824","","","","AssociationName_3",""
"825","","","","AssociationName_4",""
"826","","","","AssociationName_5",""
"827","","","","AssociationName_6",""
"828","","","","AssociationName_7",""
"829","","","","AssociationName_8",""
"830","2007-10-10","A registration of a Participant to a Collection Protocol","2007-10-10","edu.wustl.catissuecore.domain.CollectionProtocolRegistration",""
"831","","","","AssociationName_5",""
"832","","","","AssociationName_4",""
"833","","","","AssociationName_3",""
"834","","","","AssociationName_2",""
"835","","","","AssociationName_1",""
"836","","Defines whether this  record can be queried (Active) or not queried (Inactive) by any actor.","","activityStatus","594242662"
"837","","A unique number given by a User to a Participant registered to a Collection Protocol.","","protocolParticipantIdentifier","594242663"
"838","","System generated unique identifier.","","id","954196821"
"839","","Date on which the Participant is registered to the Collection Protocol.","","registrationDate","594242664"
"840","2007-10-10","","2007-10-10","edu.wustl.catissuecore.domain.ConsentTierResponse",""
"841","","","","AssociationName_1",""
"842","","","","response","-1307552339"
"843","","System generated unique identifier.","","id","954196821"
"844","2007-10-10","The patient whose sample is collected and is under medical investigation.","2007-10-10","edu.wustl.catissuecore.domain.Participant",""
"845","","Participant's ethnicity status","","ethnicity","342735700"
"846","","Participants last name","","lastName","342735703"
"847","","The birth date of the participant","","birthDate","342735698"
"848","","System generated unique identifier.","","id","954196821"
"849","","Vital status (Alive, Dead, Unknown) of the participant.","","vitalStatus","2034872095"
"850","","Participants first name","","firstName","342735701"
"851","","Participant's middle name","","middleName","342735704"
"852","","The assemblage of properties that distinguish people on the basis of their societal roles. e.g. Male, Female","","gender","342735702"
"853","","Social Security Number of participant.","","socialSecurityNumber","2034872094"
"854","","The activity status of the participant","","activityStatus","342735697"
"855","","Death date of the participant","","deathDate","342735699"
"856","","The genetic constitution of the individual; the characterization of the genes. XX Genotype, XY Genotype etc.","","sexGenotype","342735706"
"857","2007-10-10","","2007-10-10","edu.wustl.catissuecore.domain.SpecimenArrayOrderItem",""
"858","","","","AssociationName_7",""
"859","","","","AssociationName_6",""
"860","","","","AssociationName_5",""
"861","","","","AssociationName_4",""
"862","","","","AssociationName_3",""
"863","","","","AssociationName_2",""
"864","","","","AssociationName_1",""
"865","","","","description","-993611043"
"866","","","","status","-993611044"
"867","","System generated unique identifier.","","id","954196821"
"868","2007-10-10","","2007-10-10","edu.wustl.catissuecore.domain.NewSpecimenArrayOrderItem",""
"869","","","","AssociationName_13",""
"870","","","","AssociationName_12",""
"871","","","","AssociationName_11",""
"872","","","","AssociationName_10",""
"873","","","","status","-993611044"
"874","","System generated unique identifier.","","id","954196821"
"875","","","","description","-993611043"
"876","","","","name","995916914"
"877","","","","AssociationName_1",""
"878","","","","AssociationName_2",""
"879","","","","AssociationName_3",""
"880","","","","AssociationName_4",""
"881","","","","AssociationName_5",""
"882","","","","AssociationName_6",""
"883","","","","AssociationName_7",""
"884","","","","AssociationName_8",""
"885","","","","AssociationName_9",""
"886","2007-10-10","","2007-10-10","edu.wustl.catissuecore.domain.ExistingSpecimenOrderItem",""
"887","","","","AssociationName_12",""
"888","","","","AssociationName_11",""
"889","","System generated unique identifier.","","id","954196821"
"890","","","","status","-993611044"
"891","","","","description","-993611043"
"892","","","","AssociationName_1",""
"893","","","","AssociationName_2",""
"894","","","","AssociationName_3",""
"895","","","","AssociationName_4",""
"896","","","","AssociationName_5",""
"897","","","","AssociationName_6",""
"898","","","","AssociationName_7",""
"899","","","","AssociationName_8",""
"900","","","","AssociationName_9",""
"901","","","","AssociationName_10",""
"902","2007-10-10","A pre-existing, externally defined identifier associated with a specimen.","2007-10-10","edu.wustl.catissuecore.domain.ExternalIdentifier",""
"903","","","","AssociationName_5",""
"904","","","","AssociationName_4",""
"905","","","","AssociationName_3",""
"906","","","","AssociationName_2",""
"907","","","","AssociationName_1",""
"908","","Name of the legacy identifier.","","name","-431369380"
"909","","Value of the legacy identifier.","","value","-431369379"
"910","","System generated unique identifier.","","id","954196821"
"911","2007-10-10","A detailed log of query entered by user.Queries which are used to fetch the data will be stored here only.","2007-10-10","edu.wustl.catissuecore.domain.AuditEventQueryLog",""
"912","","","","AssociationName_1",""
"913","","System Generated Unique Identifier","","id","29383513"
"914","","Query details enetered by user stored as log details","","queryDetails","29383514"
"915","2007-10-10","A detailed log of an auditEventLog, AuditEventDetails captures the changes with one attribute of software object/entity.","2007-10-10","edu.wustl.catissuecore.domain.AuditEvent",""
"916","","","","AssociationName_1",""
"917","","Date and time of the event.","","timestamp","673208993"
"918","","User id who performed the changes in the system.","","userId","673208994"
"919","","IP address or domain name of the computer system from which the event is performed.","","ipAddress","673208992"
"920","","System generated unique identifier.","","id","954196821"
"921","2007-10-10","A detailed log of an audit event, as in one audit event multiple software objects/entities can be modified. AuditEventLog captures the changes with one software object/entity.","2007-10-10","edu.wustl.catissuecore.domain.AuditEventLog",""
"922","","Type of the event e.g. Add, edit, delete.","","eventType","1567171779"
"923","","Identifier of the software object/entity, available in the system, for which changes are tracked in the AuditEventLog.","","objectIdentifier","1567171780"
"924","","System generated unique identifier.","","id","954196821"
"925","","Name of the software object/entity in the system for which changes are tracked in the AuditEventLog.","","objectName","1567171781"
"926","2007-10-10","","2007-10-10","edu.wustl.catissuecore.domain.pathology.QuarantineEventParameter",""
"927","","","","AssociationName_1",""
"928","","","","timestamp","1342932196"
"929","","","","comment","1342932195"
"930","","","","quarantineStatus","914480659"
"931","","System generated unique identifier.","","id","954196821"
"932","2007-10-10","Represents the required properties of a specimen while collecting and distributing it. SpecimenRequirement are defined in collection and distribution protocol.","2007-10-10","edu.wustl.catissuecore.domain.SpecimenRequirement",""
"933","","","","AssociationName_6",""
"934","","","","AssociationName_5",""
"935","","","","AssociationName_4",""
"936","","","","AssociationName_3",""
"937","","","","AssociationName_2",""
"938","","","","AssociationName_1",""
"939","","Anatomic site from which the specimen should be derived.","","tissueSite","766103332"
"940","","Type of the specimen required. e.g. Serum, Plasma, Blood, Fresh Tissue etc.","","specimenType","766103331"
"941","","Required type of the specimen e.g. Tissue, Molecular, Fluid or Cell.","","specimenClass","766103330"
"942","","System generated unique identifier.","","id","954196821"
"943","","Histopathological character of the specimen required at the time of collection/distribution. e.g. Non-Malignant, Malignant, Non-Malignant Diseased, Pre-Malignant.","","pathologyStatus","766103329"
"944","2007-10-10","A medical record identification number that refers to a Participant","2007-10-10","edu.wustl.catissuecore.domain.ParticipantMedicalIdentifier",""
"945","","","","AssociationName_2",""
"946","","","","AssociationName_1",""
"947","","Participant's medical record number used in their medical treatment.","","medicalRecordNumber","-1016853852"
"948","","System generated unique identifier.","","id","954196821"
"949","2007-10-10","An entity that defines the contents of a specimen array. It represents what all and how different specimens are arranged in a specimen array.","2007-10-10","edu.wustl.catissuecore.domain.SpecimenArrayContent",""
"950","","","","AssociationName_11",""
"951","","","","AssociationName_10",""
"952","","System generated unique identifier.","","id","954196821"
"953","","Reference to dimensional position two, of the specimen in a two dimensional specimen array.","","positionDimensionTwo","1875387783"
"954","","Reference to dimensional position one, of the specimen in a two dimensional specimen array.","","positionDimensionOne","1875387782"
"955","","Concentration of liquid molecular specimen in the array measured in microgram per microlitter.","","concentrationInMicrogramPerMicroliter","1875387781"
"956","","","","AssociationName_1",""
"957","","","","AssociationName_2",""
"958","","","","AssociationName_3",""
"959","","","","AssociationName_4",""
"960","","","","AssociationName_5",""
"961","","","","AssociationName_6",""
"962","","","","AssociationName_7",""
"963","","","","AssociationName_8",""
"964","","","","AssociationName_9",""
"965","2007-10-10","An attribute of a specimen that renders it potentially harmful to a user","2007-10-10","edu.wustl.catissuecore.domain.Biohazard",""
"966","","","","AssociationName_5",""
"967","","","","AssociationName_4",""
"968","","","","AssociationName_3",""
"969","","","","AssociationName_2",""
"970","","","","AssociationName_1",""
"971","","Comments about the biohazard.","","comment","-1980709029"
"972","","Name of the biohazardous agent.","","name","-1980709028"
"973","","System generated unique identifier.","","id","954196821"
"974","","Type of biohazard (Infectious, Radioactive, Toxic, Carcinogen, Mutagen).","","type","-1980709027"
"975","2007-10-10","Attributes associated with an AuditEvent","2007-10-10","edu.wustl.catissuecore.domain.AuditEventDetails",""
"976","","","","AssociationName_1",""
"977","","Value of the attribute before change.","","previousValue","1902279357"
"978","","Attribute name on which event is performed.","","elementName","1902279356"
"979","","System generated unique identifier.","","id","954196821"
"980","","Value of the attribute after change.","","currentValue","1902279355"
"981","2007-10-10","","2007-10-10","edu.wustl.catissuecore.domain.ExistingSpecimenArrayOrderItem",""
"982","","","","AssociationName_8",""
"983","","","","AssociationName_7",""
"984","","","","AssociationName_6",""
"985","","","","AssociationName_5",""
"986","","","","AssociationName_4",""
"987","","","","AssociationName_3",""
"988","","","","AssociationName_2",""
"989","","","","AssociationName_1",""
"990","","","","description","-993611043"
"991","","","","status","-993611044"
"992","","System generated unique identifier.","","id","954196821"
"993","","","","AssociationName_1965",""
"994","","","","AssociationName_1902",""
"995","","","","AssociationName_2628",""
"996","","","","AssociationName_2618",""
"997","","","","AssociationName_2607",""
"998","","","","AssociationName_2595",""
"999","","","","AssociationName_2584",""
"1000","","","","AssociationName_2573",""
"1001","","","","AssociationName_2562",""
"1002","","","","AssociationName_2550",""
"1003","","","","AssociationName_2535",""
"1004","","","","AssociationName_2518",""
"1005","","","","AssociationName_134",""
"1006","","","","AssociationName_13224",""
"1007","","","","AssociationName_13261",""
"1008","","","","AssociationName_13297",""
"1009","","","","AssociationName_13333",""
"1010","","","","AssociationName_2415",""
"1011","","","","AssociationName_2425",""
"1012","","","","AssociationName_2437",""
"1013","","","","AssociationName_2448",""
"1014","","","","AssociationName_2458",""
"1015","","","","AssociationName_4470",""
"1016","","","","AssociationName_2486",""
"1017","","","","AssociationName_2497",""
"1018","","","","AssociationName_2508",""
"1019","","","","AssociationName_253",""
"1020","","","","AssociationName_370",""
"1021","","","","AssociationName_140",""
"1022","","","","AssociationName_11949",""
"1023","","","","AssociationName_240",""
"1024","","","","AssociationName_353",""
"1025","","","","AssociationName_470",""
"1026","","","","AssociationName_340",""
"1027","","","","AssociationName_453",""
"1028","","","","AssociationName_570",""
"1029","","","","AssociationName_2177",""
"1030","","","","AssociationName_4830",""
"1031","","","","AssociationName_1717",""
"1032","","","","AssociationName_6932",""
"1033","","","","AssociationName_3177",""
"1034","","","","AssociationName_2965",""
"1035","","","","AssociationName_2902",""
"1036","","","","AssociationName_144",""
"1037","","","","AssociationName_3628",""
"1038","","","","AssociationName_3618",""
"1039","","","","AssociationName_3607",""
"1040","","","","AssociationName_3595",""
"1041","","","","AssociationName_3584",""
"1042","","","","AssociationName_3573",""
"1043","","","","AssociationName_3562",""
"1044","","","","AssociationName_3550",""
"1045","","","","AssociationName_3535",""
"1046","","","","AssociationName_3518",""
"1047","","","","AssociationName_14224",""
"1048","","","","AssociationName_14261",""
"1049","","","","AssociationName_14297",""
"1050","","","","AssociationName_14333",""
"1051","","","","AssociationName_3415",""
"1052","","","","AssociationName_3425",""
"1053","","","","AssociationName_3437",""
"1054","","","","AssociationName_3448",""
"1055","","","","AssociationName_3458",""
"1056","","","","AssociationName_5470",""
"1057","","","","AssociationName_3486",""
"1058","","","","AssociationName_3497",""
"1059","","","","AssociationName_3508",""
"1060","","","","AssociationName_3965",""
"1061","","","","AssociationName_3902",""
"1062","","","","AssociationName_154",""
"1063","","","","AssociationName_15224",""
"1064","","","","AssociationName_4628",""
"1065","","","","AssociationName_4618",""
"1066","","","","AssociationName_4607",""
"1067","","","","AssociationName_4595",""
"1068","","","","AssociationName_4584",""
"1069","","","","AssociationName_4573",""
"1070","","","","AssociationName_4562",""
"1071","","","","AssociationName_4550",""
"1072","","","","AssociationName_15261",""
"1073","","","","AssociationName_15297",""
"1074","","","","AssociationName_15333",""
"1075","","","","AssociationName_4415",""
"1076","","","","AssociationName_4425",""
"1077","","","","AssociationName_4437",""
"1078","","","","AssociationName_4448",""
"1079","","","","AssociationName_4458",""
"1080","","","","AssociationName_6470",""
"1081","","","","AssociationName_4486",""
"1082","","","","AssociationName_4497",""
"1083","","","","AssociationName_4508",""
"1084","","","","AssociationName_4518",""
"1085","","","","AssociationName_4535",""
"1086","","","","AssociationName_4965",""
"1087","","","","AssociationName_4902",""
"1088","","","","AssociationName_164",""
"1089","","","","AssociationName_16224",""
"1090","","","","AssociationName_16261",""
"1091","","","","AssociationName_5628",""
"1092","","","","AssociationName_5618",""
"1093","","","","AssociationName_5607",""
"1094","","","","AssociationName_5595",""
"1095","","","","AssociationName_5584",""
"1096","","","","AssociationName_5573",""
"1097","","","","AssociationName_5562",""
"1098","","","","AssociationName_16297",""
"1099","","","","AssociationName_16333",""
"1100","","","","AssociationName_5415",""
"1101","","","","AssociationName_5425",""
"1102","","","","AssociationName_5437",""
"1103","","","","AssociationName_5448",""
"1104","","","","AssociationName_5458",""
"1105","","","","AssociationName_7470",""
"1106","","","","AssociationName_5486",""
"1107","","","","AssociationName_5497",""
"1108","","","","AssociationName_5508",""
"1109","","","","AssociationName_5518",""
"1110","","","","AssociationName_5535",""
"1111","","","","AssociationName_5550",""
"1112","","","","AssociationName_5965",""
"1113","","","","AssociationName_5902",""
"1114","","","","AssociationName_174",""
"1115","","","","AssociationName_17224",""
"1116","","","","AssociationName_17261",""
"1117","","","","AssociationName_17297",""
"1118","","","","AssociationName_6628",""
